Gris ID;Sår ID;Dag;Niveau sårvæv;Sårskorpe;Granulationsvæv;Epithelialisering;Kontraktion;Hyperæmi;Ødem;Eksudat;Eksudattype;Infektionsniveau;
20;C;4;1;2;2;2;0;1;1;1;1;2;
20;D;4;1;2;2;2;0;1;1;0;0;2;
20;A;5;2;2;2;2;0;1;1;0;0;2;
20;B;5;2;2;2;0;0;1;1;0;0;2;
20;C;5;2;2;2;0;0;1;1;0;0;2;
20;D;5;1;2;2;0;0;1;1;0;0;2;
20;A;10;3;2;2;0;0;0;0;0;0;2;
20;B;10;3;2;2;1;1;0;0;0;0;2;
20;C;10;3;2;2;0;1;0;0;0;0;2;
20;D;10;3;2;2;0;1;0;0;0;0;2;
20;A;15;2;2;1;1;1;2;1;0;0;2;
20;B;15;3;2;2;1;1;0;1;0;0;2;
20;C;15;3;2;1;1;1;0;1;0;0;2;
20;D;15;3;2;1;1;0;0;1;0;0;2;
20;A;20;2;2;1;1;0;0;0;0;0;2;
20;B;20;2;2;1;1;0;0;0;0;0;2;
20;C;20;2;2;2;1;0;0;0;0;0;2;
20;D;20;2;2;1;1;0;0;0;0;0;2;
20;A;25;2;1;1;1;1;0;0;0;0;1;
20;B;25;2;1;1;1;1;0;0;0;0;2;
20;C;25;3;1;1;1;1;0;0;0;0;1;
20;D;25;2;1;1;1;1;0;0;0;0;1;
21;A;1;1;1;0;0;0;0;1;1;1;2;
21;B;1;1;0;0;0;0;0;1;1;1;2;
21;C;1;1;0;0;0;0;0;1;1;5;2;
21;D;1;1;0;0;0;0;0;1;1;4;2;
21;A;2;1;1;0;0;0;1;1;0;0;2;
21;B;2;1;2;2;0;1;1;1;1;1;2;
21;C;2;1;1;0;0;0;1;1;1;1;2;
21;D;2;1;0;0;0;0;1;1;1;1;2;
21;A;3;2;2;2;0;0;1;1;1;1;2;
21;B;3;1;2;2;0;0;1;1;0;0;2;
21;C;3;1;2;2;0;0;1;1;1;1;2;
21;D;3;1;2;2;0;0;1;1;1;1;2;
21;A;4;1;2;2;0;0;1;1;0;0;2;
21;B;4;2;2;2;0;0;1;1;0;0;2;
21;C;4;1;1;2;2;0;1;1;0;0;2;
21;D;4;1;2;2;2;0;1;1;0;0;2;
21;A;5;2;2;2;0;0;1;1;0;0;2;
21;B;5;2;2;2;0;0;1;1;0;0;2;
21;C;5;1;2;2;0;0;1;1;0;0;2;
21;D;5;1;2;2;0;0;1;1;0;0;2;
21;A;10;3;2;1;1;0;0;1;0;0;2;
21;B;10;3;2;2;2;0;1;1;0;0;2;
21;C;10;2;2;0;1;0;0;0;0;0;2;
21;D;10;3;2;1;1;0;1;1;0;0;2;
21;A;15;2;2;1;1;1;0;0;0;0;2;
21;B;15;3;2;1;1;1;0;0;0;0;2;
21;C;15;3;2;1;1;1;1;1;0;0;1;
21;D;15;2;2;1;1;1;0;0;0;0;2;
21;A;20;2;2;1;1;1;2;0;0;0;2;
21;B;20;3;2;2;1;1;0;0;0;0;2;
21;C;20;3;2;1;1;1;0;1;0;0;1;
21;D;20;2;2;1;1;1;0;0;0;0;2;
21;A;25;2;1;1;1;1;0;0;0;0;2;
21;B;25;2;1;1;1;1;0;0;0;0;1;
21;C;25;2;1;1;1;1;0;0;0;0;1;
21;D;25;2;1;1;1;1;0;0;0;0;1;
21;A;30;2;1;1;1;1;0;0;0;0;1;
21;B;30;2;0;1;1;1;0;0;0;0;1;
21;C;30;2;0;1;1;1;0;0;0;0;1;
21;D;30;2;1;2;1;1;0;0;0;0;1;
21;A;35;2;0;1;1;1;0;0;0;0;1;
21;B;35;2;0;1;1;1;0;0;0;0;1;
21;C;35;2;0;1;1;1;0;0;0;0;1;
21;D;35;2;1;1;1;1;0;0;0;0;1;
22;A;1;1;1;0;0;0;0;1;1;1;2;
22;B;1;1;2;0;0;0;1;1;0;0;2;
22;C;1;1;1;0;0;0;1;1;1;1;1;
22;D;1;1;1;0;0;0;1;1;1;1;1;
22;A;2;4;1;0;0;0;1;1;1;1;2;
22;B;2;1;1;0;0;0;1;1;1;1;2;
22;C;2;1;1;2;0;0;1;1;1;1;2;
22;D;2;1;1;0;0;0;1;1;0;0;2;
22;A;3;1;2;2;0;0;1;1;1;1;2;
22;B;3;1;2;2;0;0;1;1;0;0;2;
22;C;3;1;1;2;0;0;1;1;1;1;2;
22;D;3;1;2;2;0;0;1;1;0;0;2;
22;A;4;1;2;2;2;0;1;1;1;1;2;
22;B;4;1;2;2;0;0;1;1;0;0;2;
22;C;4;1;2;2;2;0;1;1;1;1;2;
22;D;4;1;2;2;0;0;1;1;0;0;2;
22;A;5;2;2;2;2;0;1;1;0;0;2;
22;B;5;1;2;2;0;0;1;1;0;0;2;
22;C;5;2;2;2;2;0;1;1;0;0;2;
22;D;5;1;2;2;0;0;1;1;0;0;2;
22;A;10;2;2;1;1;0;1;0;0;0;2;
22;B;10;3;2;2;1;0;1;0;0;0;2;
22;C;10;2;2;1;1;0;1;1;0;0;2;
22;D;10;2;2;1;1;0;1;1;0;0;2;
22;A;15;2;2;1;1;1;0;1;0;0;1;
22;B;15;2;2;1;1;0;1;0;0;0;2;
22;C;15;3;2;2;1;0;1;1;0;0;2;
22;D;15;2;2;2;1;1;1;1;0;0;2;
22;A;20;2;2;1;1;0;0;0;0;0;1;
22;B;20;2;2;1;1;1;0;1;0;0;2;
22;C;20;3;2;1;1;1;0;1;0;0;2;
22;D;20;3;2;2;1;0;0;0;0;0;2;
22;A;25;2;1;2;1;1;0;0;0;0;1;
22;B;25;2;1;2;1;1;0;0;0;0;1;
22;C;25;2;1;2;1;1;0;0;0;0;1;
22;D;25;1;1;2;1;1;0;0;0;0;1;
22;A;30;2;0;1;1;1;0;0;0;0;1;
22;B;30;2;0;1;1;1;0;0;0;0;1;
22;C;30;2;1;2;1;1;0;0;0;0;1;
22;D;30;2;1;2;1;1;0;0;0;0;1;
22;A;35;2;1;1;1;1;0;0;0;0;1;
22;B;35;2;0;1;1;1;0;0;0;0;1;#*Ingen sårskorpe, men sårdimensioner angivet (1.5x2.5mm)?
22;C;35;2;1;1;1;1;0;0;0;0;1;
22;D;35;2;0;1;1;1;0;0;0;0;1;
23;A;1;1;0;0;0;0;0;1;1;1;2;
23;B;1;1;1;0;0;0;0;1;1;1;2;
23;C;1;1;0;0;0;0;0;1;1;1;2;
23;D;1;1;1;0;0;0;0;1;1;1;2;
23;A;2;1;2;2;0;0;0;1;0;0;2;
23;B;2;2;1;2;0;0;0;1;1;1;2;
23;C;2;1;1;2;0;0;0;1;1;1;2;
23;D;2;1;2;2;0;0;1;1;1;1;2;
23;A;3;1;1;2;0;0;1;1;1;1;2;
23;B;3;1;2;2;0;0;1;1;0;0;2;
23;C;3;1;2;2;0;0;1;1;1;1;2;
23;D;3;1;1;2;0;0;1;1;1;1;2;
23;A;4;2;2;2;2;0;1;1;0;0;2;
23;B;4;1;2;2;0;0;1;1;0;0;2;
23;C;4;1;2;2;0;0;1;1;0;0;2;
23;D;4;1;2;2;2;0;1;1;0;0;2;
23;A;5;2;2;2;0;0;1;1;0;0;2;
23;B;5;2;2;2;0;0;1;1;0;0;2;
23;C;5;1;2;2;1;0;1;1;0;0;2;
23;D;5;1;2;1;1;0;1;1;0;0;2;
23;A;10;3;2;2;2;0;1;0;0;0;2;
23;B;10;3;2;1;1;1;1;1;0;0;2;
23;C;10;3;2;2;2;0;1;1;0;0;2;
23;D;10;3;2;2;2;0;1;1;0;0;2;
23;A;15;3;2;1;1;0;0;1;0;0;2;
23;B;15;2;2;2;1;1;0;0;0;0;2;
23;C;15;3;1;1;1;0;1;1;0;0;2;
23;D;15;3;2;2;1;1;0;1;0;0;2;
23;A;20;2;2;1;1;0;2;1;0;0;1;
23;B;20;3;2;1;1;0;0;1;0;0;2;
23;C;20;3;2;1;1;1;0;0;0;0;2;
23;D;20;3;2;2;1;1;0;1;0;0;2;
23;A;25;2;0;1;1;1;0;0;0;0;1;
23;B;25;2;1;1;1;1;0;0;0;0;1;
23;C;25;2;1;1;1;1;0;0;0;0;1;
23;D;25;2;1;2;1;1;0;0;0;0;1;
23;A;30;2;1;1;1;1;0;0;0;0;1;
23;B;30;2;1;2;1;1;0;0;0;0;1;
23;C;30;2;0;1;1;1;0;0;0;0;1;
23;D;30;2;1;2;1;1;0;0;0;0;1;
23;A;35;2;1;1;1;1;0;0;0;0;1;
23;B;35;2;1;1;1;1;0;0;0;0;1;
23;C;35;2;0;1;1;1;0;0;0;0;1;
23;D;35;2;1;1;1;1;0;0;0;0;1;
24;A;1;1;1;0;0;0;0;1;1;1;2;
24;B;1;1;0;0;0;0;0;1;1;1;2;
24;C;1;1;1;0;0;0;0;1;1;1;2;
24;D;1;1;0;0;0;0;0;1;1;1;2;
24;A;2;2;2;2;0;0;1;1;0;0;1;
24;B;2;1;1;0;0;0;1;1;1;1;2;
24;C;2;1;1;2;0;0;1;1;1;1;2;
24;D;2;1;2;2;0;0;1;1;0;0;2;
24;A;3;2;2;1;0;0;1;1;0;0;2;
24;B;3;1;2;2;2;0;1;1;0;0;2;
24;C;3;1;1;0;0;0;1;1;1;1;2;
24;D;3;1;1;2;2;0;1;1;1;1;2;
24;A;4;2;2;2;1;0;1;1;0;0;2;
24;B;4;1;2;2;2;0;1;1;1;1;2;
24;C;4;1;1;2;2;0;1;1;1;1;2;
24;D;4;1;2;2;2;1;1;1;1;1;2;
24;A;5;2;2;2;0;0;1;1;0;0;2;
24;B;5;2;2;2;0;0;1;1;1;1;2;
24;C;5;4;2;2;0;0;1;1;0;0;2;
24;D;5;4;2;2;0;0;1;1;0;0;2;
24;A;10;3;2;2;1;0;1;1;0;0;2;
24;B;10;2;2;1;1;0;1;1;0;0;2;
24;C;10;3;2;1;1;0;1;1;0;0;2;
24;D;10;3;2;1;1;0;1;1;0;0;2;
24;A;15;2;2;2;1;1;1;0;0;0;2;
24;B;15;3;2;2;1;1;0;1;0;0;2;
24;C;15;2;2;1;1;1;1;1;0;0;2;
24;D;15;2;2;1;1;1;1;1;0;0;2;
24;A;20;3;2;2;1;1;0;0;0;0;2;
24;B;20;2;2;1;1;1;2;1;0;0;2;
24;C;20;3;2;1;1;1;0;1;0;0;2;
24;D;20;3;2;1;1;1;0;1;0;0;2;
24;A;25;2;1;1;1;1;0;0;0;0;1;
24;B;25;2;1;1;1;1;0;0;0;0;1;
24;C;25;3;1;2;1;1;0;0;0;0;1;
24;D;25;2;1;2;1;1;0;0;0;0;1;
24;A;30;2;1;2;1;1;0;0;0;0;1;
24;B;30;2;0;1;1;1;0;0;0;0;1;
24;C;30;2;1;2;1;1;0;0;0;0;1;
24;D;30;2;1;1;1;1;0;0;0;0;1;
24;A;35;2;1;1;1;1;0;0;0;0;1;
24;B;35;2;0;1;1;1;0;0;0;0;1;
24;C;35;2;1;1;1;1;0;0;0;0;1;
24;D;35;2;1;1;1;1;0;0;0;0;1;
25;A;1;4;1;0;0;0;1;1;1;1;2;
25;B;1;2;1;0;0;0;1;1;1;1;2;
25;C;1;1;0;0;0;0;1;1;1;1;2;
25;D;1;1;0;0;0;0;1;1;1;1;2;
25;A;2;4;1;2;0;0;1;1;1;7;2;
25;B;2;2;1;2;0;0;1;1;1;5;2;
25;C;2;1;2;2;0;0;1;1;1;5;2;
25;D;2;1;1;2;0;0;1;1;1;5;2;
25;A;3;1;1;2;0;0;1;1;1;7;2;
25;B;3;1;1;2;0;0;1;1;1;1;2;
25;C;3;1;1;2;0;0;1;1;1;1;2;
25;D;3;1;1;2;0;0;1;1;0;0;2;
25;A;4;1;2;2;0;0;1;1;0;0;2;
25;B;4;1;1;2;2;0;1;1;1;1;2;
25;C;4;1;2;2;0;0;1;1;0;0;2;
25;D;4;1;2;1;2;0;1;1;0;0;2;
25;A;5;2;2;2;2;0;1;1;0;0;2;
25;B;5;2;2;2;2;0;1;1;0;0;2;
25;C;5;1;2;2;2;0;0;1;0;0;2;
25;D;5;1;2;2;1;0;1;1;0;0;2;
25;A;10;3;2;2;1;1;0;0;0;0;1;
25;B;10;3;2;2;2;0;0;0;0;0;2;
25;C;10;3;2;2;1;1;0;0;0;0;2;
25;D;10;3;2;2;1;1;0;0;0;0;2;
25;A;15;3;2;1;1;1;0;0;0;0;1;
25;B;15;2;2;1;1;1;0;1;0;0;1;
25;C;15;2;2;1;1;1;0;0;0;0;1;
25;D;15;3;2;1;1;0;0;1;0;0;2;
25;A;20;2;1;1;1;1;0;0;0;0;1;
25;B;20;3;2;1;1;1;1;1;0;0;1;
25;C;20;3;1;1;1;0;0;1;0;0;2;
25;D;20;2;1;1;1;1;1;0;0;0;2;
25;A;25;3;1;1;1;1;2;1;0;0;2;
25;B;25;2;1;1;1;1;2;1;0;0;1;
25;C;25;3;1;1;1;1;2;1;0;0;1;
25;D;25;3;1;1;1;1;2;1;0;0;1;
25;A;31;2;1;1;1;1;2;0;0;0;1;
25;B;31;2;1;1;1;1;2;0;0;0;1;
25;C;31;2;1;1;1;1;2;1;0;0;1;
25;D;31;2;1;1;1;1;2;0;0;0;1;
25;A;35;2;1;1;1;1;0;0;0;0;1;
25;B;35;2;0;1;1;1;0;0;0;0;1;
25;C;35;2;1;1;1;1;0;0;0;0;1;
25;D;35;2;0;1;1;1;0;0;0;0;1;
26;A;1;1;1;0;0;0;1;1;1;1;2;
26;B;1;1;1;2;0;0;1;1;0;0;2;
26;C;1;1;1;0;0;0;1;1;1;5;2;
26;D;1;1;1;0;0;0;1;1;0;0;2;
26;A;2;1;1;0;0;0;0;1;0;0;2;
26;B;2;1;2;0;0;0;1;1;0;0;2;
26;C;2;1;1;0;0;0;1;1;1;5;2;
26;D;2;1;1;2;0;0;1;1;1;1;2;
26;A;3;2;2;2;0;0;1;1;0;0;2;
26;B;3;1;2;2;0;0;1;1;0;0;2;
26;C;3;1;1;2;0;0;1;1;1;1;2;
26;D;3;1;2;2;0;0;1;1;0;0;2;
26;A;4;2;1;2;0;0;1;1;1;1;2;
26;B;4;1;2;2;0;0;1;1;0;0;2;
26;C;4;1;2;2;0;0;1;1;1;1;2;
26;D;4;1;2;2;0;0;1;1;0;0;2;
26;A;5;2;2;2;2;0;1;1;0;0;2;
26;B;5;1;2;2;2;0;1;1;0;0;2;
26;C;5;1;2;2;2;0;1;1;0;0;2;
26;D;5;1;2;1;1;0;1;1;0;0;2;
26;A;10;3;2;2;2;1;0;0;0;0;2;
26;B;10;3;2;2;1;1;0;0;0;0;2;
26;C;10;3;2;2;1;1;0;0;0;0;1;
26;D;10;3;2;2;1;1;0;0;0;0;1;
26;A;15;2;2;1;1;1;1;1;0;0;2;
26;B;15;2;2;1;1;1;0;1;0;0;2;
26;C;15;3;2;1;1;1;1;1;0;0;1;
26;D;15;2;2;1;1;1;0;0;0;0;1;
26;A;20;2;1;1;1;1;2;1;0;0;1;
26;B;20;2;1;1;1;1;2;1;0;0;2;
26;C;20;3;2;1;1;1;2;1;0;0;1;
26;D;20;2;1;1;1;0;0;1;0;0;2;
26;A;25;2;1;1;1;1;2;1;0;0;1;
26;B;25;3;1;1;1;1;2;0;0;0;1;
26;C;25;3;1;1;1;1;2;1;0;0;1;
26;D;25;2;1;1;1;1;2;0;0;0;1;
26;A;31;2;0;1;1;1;2;0;0;0;1;
26;B;31;3;1;1;1;1;2;0;0;0;1;
26;C;31;3;1;1;1;1;2;0;0;0;1;
26;D;31;2;1;1;1;1;2;0;0;0;1;
26;A;35;2;0;1;1;1;0;0;0;0;1;
26;B;35;2;0;1;1;1;0;0;0;0;1;
26;C;35;2;0;1;1;1;0;0;0;0;1;
26;D;35;2;0;1;1;1;0;0;0;0;1;
27;A;1;1;2;2;0;0;1;1;0;0;2;
27;B;1;2;1;0;0;0;1;1;1;1;2;
27;C;1;1;1;0;0;0;1;1;1;4;2;
27;D;1;1;1;0;0;0;1;1;1;4;1;
27;A;2;1;2;0;0;0;1;1;0;0;2;
27;B;2;1;1;2;0;0;1;1;1;5;2;
27;C;2;1;1;2;0;1;1;1;0;0;2;
27;D;2;1;1;2;0;0;1;1;1;4;2;
27;A;3;1;2;2;0;0;1;1;0;0;2;
27;B;3;1;1;2;0;0;1;1;1;1;2;
27;C;3;1;1;2;0;0;1;1;1;5;2;
27;D;3;1;2;2;0;0;1;1;0;0;2;
27;A;4;4;2;2;0;0;1;1;0;0;2;
27;B;4;2;2;2;2;0;1;1;0;0;2;
27;C;4;1;2;2;0;0;1;1;0;0;2;
27;D;4;1;2;2;0;0;1;1;0;0;2;
27;A;5;2;2;2;0;0;1;1;0;0;2;
27;B;5;100;2;2;2;0;2;100;0;0;2;
27;C;5;4;2;2;1;0;1;0;0;0;2;
27;D;5;3;2;2;0;0;1;1;0;0;2;
27;A;10;3;2;2;1;1;0;0;0;0;2;
27;B;10;3;2;2;1;1;0;0;0;0;2;
27;C;10;3;2;2;1;1;0;0;0;0;1;
27;D;10;3;2;2;1;1;0;0;0;0;1;
27;A;15;3;2;1;1;1;0;0;0;0;2;
27;B;15;3;2;1;1;1;0;0;0;0;2;
27;C;15;3;2;1;1;1;0;0;0;0;2;
27;D;15;2;2;2;1;0;0;0;0;0;1;
27;A;20;3;2;1;1;1;2;0;0;0;2;
27;B;20;2;1;1;1;1;1;1;0;0;1;
27;C;20;3;2;1;1;1;1;1;0;0;2;
27;D;20;3;2;2;1;1;1;1;0;0;1;
27;A;25;2;1;1;1;1;2;0;0;0;1;
27;B;25;3;1;1;1;1;2;1;0;0;1;
27;C;25;3;1;1;1;1;2;0;0;0;2;
27;D;25;3;1;1;1;1;4;1;0;0;1;
27;A;31;2;1;1;1;1;4;0;0;0;1;
27;B;31;2;1;1;1;0;4;0;0;0;1;
27;C;31;2;1;1;1;1;2;0;0;0;1;
27;D;31;2;1;1;1;1;2;0;0;0;1;
27;A;35;2;0;1;1;1;0;0;0;0;1;
27;B;35;2;1;1;1;1;0;0;0;0;1;
27;C;35;2;0;1;1;1;0;0;0;0;1;
27;D;35;2;1;1;1;1;0;0;0;0;1;
28;A;1;1;1;0;0;0;1;1;1;4;1;
28;B;1;1;1;0;0;0;1;1;1;5;1;
28;C;1;1;0;0;0;0;1;1;1;5;1;
28;D;1;1;1;0;0;0;1;1;1;4;1;
28;A;2;1;1;0;0;0;1;1;1;1;1;
28;B;2;1;1;0;0;0;1;1;1;1;2;
28;C;2;1;0;0;0;0;1;1;1;1;2;
28;D;2;1;0;0;0;0;1;1;1;1;2;
28;A;3;1;1;2;0;0;1;1;1;1;2;
28;B;3;1;2;2;0;0;1;1;0;0;2;
28;C;3;1;1;2;0;0;1;1;1;1;2;
28;D;3;1;1;2;0;0;1;1;1;1;2;
28;A;4;1;1;1;0;0;1;1;0;0;2;
28;B;4;1;2;2;0;0;1;1;0;0;2;
28;C;4;1;1;2;2;0;1;1;1;5;2;
28;D;4;1;1;2;0;0;1;1;1;1;2;
28;A;5;1;2;1;0;0;1;1;0;0;2;
28;B;5;1;2;2;0;0;1;1;0;0;2;
28;C;5;1;2;2;0;0;1;1;1;1;2;
28;D;5;1;2;2;0;0;1;1;1;1;2;
28;A;10;3;2;1;1;0;0;1;0;0;2;
28;B;10;3;2;1;1;1;0;1;0;0;2;
28;C;10;3;2;1;1;1;1;1;0;0;2;
28;D;10;2;2;1;2;0;1;1;0;0;2;
28;A;15;3;2;2;1;1;1;1;0;0;2;
28;B;15;3;2;2;1;1;1;1;0;0;2;
28;C;15;3;2;2;1;1;1;1;0;0;2;
28;D;15;2;2;2;1;1;1;1;0;0;2;
28;A;20;3;2;2;1;1;0;0;0;0;2;
28;B;20;3;2;2;1;1;1;0;0;0;2;
28;C;20;3;2;2;1;1;0;0;0;0;2;
28;D;20;2;2;2;1;1;1;0;0;0;2;
28;A;25;2;2;1;1;1;2;0;0;0;2;
28;B;25;2;2;1;1;1;1;1;0;0;2;
28;C;25;3;2;1;1;0;0;1;0;0;1;
28;D;25;2;2;1;1;1;1;1;0;0;2;
28;A;30;2;1;1;1;1;0;0;0;0;2;
28;B;30;2;1;1;1;1;0;0;0;0;2;
28;C;30;3;2;1;1;1;0;0;0;0;2;
28;D;30;2;1;1;1;1;0;0;0;0;2;
29;A;1;1;1;0;0;0;0;1;1;1;2;
29;B;1;1;0;0;0;0;1;1;1;1;2;
29;C;1;1;1;0;0;0;1;1;0;0;2;
29;D;1;1;1;0;0;0;1;1;1;1;1;
29;A;2;1;2;2;0;0;1;1;1;1;2;
29;B;2;1;1;0;0;0;1;1;1;1;2;
29;C;2;1;2;2;0;0;1;1;0;0;2;
29;D;2;1;2;0;0;0;1;1;1;1;1;
29;A;3;1;2;2;0;0;1;1;0;0;2;
29;B;3;1;2;2;0;0;1;1;0;0;2;
29;C;3;1;2;2;0;0;1;1;0;0;2;
29;D;3;1;2;2;0;0;1;1;0;0;2;
29;A;4;1;2;2;2;0;1;1;0;0;2;
29;B;4;1;2;2;2;0;1;1;0;0;2;
29;C;4;1;2;2;0;0;1;1;0;0;2;
29;D;4;1;2;2;0;0;1;1;0;0;2;
29;A;5;2;2;1;0;0;1;1;0;0;2;
29;B;5;2;2;1;0;0;1;1;0;0;2;
29;C;5;1;2;2;0;0;1;1;0;0;2;
29;D;5;1;2;2;0;0;1;1;0;0;2;
29;A;10;3;2;1;1;0;1;1;0;0;2;
29;B;10;3;2;1;1;1;1;1;0;0;2;
29;C;10;3;2;1;1;1;0;1;0;0;2;
29;D;10;3;2;1;1;1;1;1;0;0;2;
29;A;15;3;2;1;1;1;1;1;0;0;2;
29;B;15;3;2;1;1;1;1;1;0;0;2;
29;C;15;3;2;1;1;1;1;1;0;0;2;
29;D;15;3;2;1;1;1;1;1;0;0;2;
29;A;20;3;2;2;1;1;1;0;0;0;2;
29;B;20;2;1;2;1;1;1;0;0;0;2;
29;C;20;3;2;2;1;1;1;0;0;0;2;
29;D;20;3;2;2;1;1;1;0;0;0;2;
29;A;25;2;1;1;1;0;2;0;0;0;1;
29;B;25;3;1;1;1;1;0;1;0;0;1;
29;C;25;2;1;1;1;0;2;1;0;0;1;
29;D;25;3;2;2;1;1;0;1;0;0;1;
29;A;30;2;1;1;1;1;0;0;0;0;1;
29;B;30;2;1;1;1;1;0;0;0;0;1;
29;C;30;2;0;1;1;1;0;0;0;0;1;
29;D;30;3;2;1;1;1;0;0;0;0;1;
30;A;1;1;1;0;0;0;1;1;1;4;1;
30;B;1;1;0;0;0;0;1;1;1;4;2;
30;C;1;1;1;0;0;0;1;1;1;4;2;
30;D;1;1;1;0;0;0;1;1;1;1;2;
30;A;2;1;1;2;0;0;1;1;1;5;2;
30;B;2;1;1;2;0;0;0;0;1;5;2;
30;C;2;1;1;0;0;0;1;1;1;5;2;
30;D;2;1;1;0;0;0;1;1;1;1;2;
30;A;3;1;1;2;0;0;1;1;1;1;2;
30;B;3;1;1;2;0;0;1;1;1;1;2;
30;C;3;1;1;2;0;0;1;1;1;1;2;
30;D;3;1;1;2;0;0;1;1;1;1;2;
30;A;4;1;2;2;2;0;1;1;1;1;2;
30;B;4;1;2;2;2;0;1;1;1;1;2;
30;C;4;1;1;2;2;0;1;1;1;1;2;
30;D;4;1;1;2;2;0;1;1;1;1;2;
30;A;5;100;2;2;2;0;1;1;0;0;2;
30;B;5;2;1;2;2;0;1;1;0;0;2;
30;C;5;1;2;2;2;0;1;1;1;1;1;
30;D;5;1;1;2;2;0;1;1;1;5;2;
30;A;10;3;2;2;2;0;1;0;0;0;2;#* ekstra svaber. Meget mere inflammeret end de andre.
30;B;10;3;2;1;1;1;1;1;0;0;2;
30;C;10;3;2;1;1;0;0;1;0;0;2;
30;D;10;3;2;2;2;0;0;0;0;0;2;
30;A;15;3;2;2;2;1;1;1;0;0;2;
30;B;15;3;2;2;1;1;1;1;0;0;2;
30;C;15;2;2;1;1;1;1;1;0;0;2;
30;D;15;2;2;1;1;1;1;1;0;0;2;
30;A;20;3;2;2;2;1;3;0;0;0;2;
30;B;20;3;2;2;1;1;2;0;0;0;2;
30;C;20;2;1;2;1;1;0;0;0;0;2;
30;D;20;2;2;2;1;1;0;0;0;0;2;
30;A;25;3;2;2;2;0;0;0;0;0;2;
30;B;25;2;2;1;2;0;0;1;0;0;2;
30;C;25;2;1;1;1;1;2;0;0;0;1;
30;D;25;2;2;1;1;1;0;1;0;0;2;
30;A;30;3;2;1;2;0;0;0;0;0;2;
30;B;30;2;1;1;1;1;0;0;0;0;2;
30;C;30;2;1;1;1;1;0;0;0;0;1;
30;D;30;2;1;1;1;1;0;0;0;0;1;
31;A;1;1;1;0;0;0;0;1;1;1;1;
31;B;1;1;1;0;0;0;1;1;1;1;2;
31;C;1;1;1;0;0;0;1;1;1;4;1;
31;D;1;1;1;0;0;0;1;1;1;1;2;
31;A;2;1;2;2;0;0;1;1;0;0;2;
31;B;2;1;1;2;0;0;1;1;1;5;2;
31;C;2;1;1;2;0;0;1;1;1;1;2;
31;D;2;1;2;2;0;0;1;1;0;0;2;
31;A;3;1;2;1;0;0;1;1;1;1;2;
31;B;3;1;1;2;0;1;1;1;1;5;2;
31;C;3;1;1;2;0;0;1;1;1;1;2;
31;D;3;1;1;2;0;0;1;1;0;0;2;
31;A;4;1;2;1;2;0;1;1;0;0;2;
31;B;4;1;2;2;0;0;1;1;0;0;2;
31;C;4;1;2;2;0;0;1;1;1;1;2;
31;D;4;1;2;2;0;0;1;1;0;0;2;
31;A;5;1;2;1;0;0;1;1;0;0;2;
31;B;5;2;2;1;1;0;1;1;0;0;2;
31;C;5;1;2;2;0;0;1;1;0;0;2;
31;D;5;1;2;1;0;0;1;1;0;0;2;
31;A;10;3;2;2;2;0;1;1;0;0;2;
31;B;10;3;2;2;2;0;1;1;0;0;2;
31;C;10;3;2;2;2;0;1;1;0;0;2;
31;D;10;3;2;2;2;0;1;1;0;0;2;
31;A;15;3;2;2;2;1;1;1;0;0;2;
31;B;15;3;1;1;1;1;4;1;0;0;2;
31;C;15;3;2;1;1;1;1;1;0;0;2;
31;D;15;3;2;1;1;1;1;1;0;0;2;
31;A;20;3;2;2;1;1;2;0;0;0;2;
31;B;20;2;1;2;1;1;0;0;0;0;2;
31;C;20;2;2;2;1;1;1;0;0;0;2;
31;D;20;2;2;2;1;1;1;0;0;0;2;
31;A;25;2;2;1;1;1;0;0;0;0;1;
31;B;25;2;2;1;1;1;0;0;0;0;1;
31;C;25;2;2;1;1;1;0;0;0;0;1;
31;D;25;2;2;1;1;1;0;0;0;0;1;
32;A;1;1;0;0;0;0;0;1;1;1;2;
32;B;1;1;0;0;0;0;1;1;1;1;2;
32;C;1;1;1;0;0;0;0;1;1;5;2;
32;D;1;1;1;0;0;0;1;1;1;5;1;
32;A;2;1;1;2;0;0;1;1;1;1;2;
32;B;2;1;1;2;0;0;1;1;1;1;2;
32;C;2;1;1;2;0;0;1;1;1;5;2;
32;D;2;1;1;2;0;0;1;1;1;5;2;
32;A;3;1;1;2;0;0;1;1;1;1;2;
32;B;3;1;2;2;2;0;1;1;1;1;2;
32;C;3;1;1;2;2;0;1;1;1;4;2;
32;D;3;1;1;2;2;0;1;1;1;1;2;
32;A;4;1;2;2;2;0;1;1;1;1;2;
32;B;4;1;2;1;0;0;1;1;1;1;2;
32;C;4;1;2;2;2;0;1;1;0;0;2;
32;D;4;1;2;2;0;0;1;1;1;1;2;
32;A;5;2;2;2;2;0;1;1;1;1;2;
32;B;5;2;2;2;2;0;1;1;0;0;2;
32;C;5;1;2;2;2;0;1;1;0;0;2;
32;D;5;1;2;1;0;0;1;1;0;0;2;
32;A;10;3;2;1;2;0;1;1;0;0;2;
32;B;10;5;1;1;2;0;4;1;0;0;2;
32;C;10;3;2;2;2;0;1;1;0;0;2;
32;D;10;3;2;2;2;0;1;1;0;0;2;
32;A;15;2;2;1;1;1;1;1;0;0;2;
32;B;15;2;2;1;1;1;1;1;0;0;2;
